dict_id,kata_asal,c_has_pair,a_has_pair,c_kalimat_asal,a_kalimat_asal,c_kalimat_tujuan,a_kalimat_tujuan,match_asal_strict,match_asal_normalized,match_asal_fuzzy,match_asal_fuzzy_score,match_tujuan_strict,match_tujuan_normalized,match_tujuan_fuzzy,match_tujuan_fuzzy_score,concatenation_candidate,outcome
54,akhirat,True,False,apakah kamu percaya dengan hari akhirat?,,aileuk nu agaik nenda gogoi kalepakat polak?,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,akhlak,True,False,akhlak patut diteladani,,paraboat nia maeruk ta ului,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,akibat,True,False,"akibat kelakuannya, dia disisihkan orang kampung",,"lulut kalajet nia, ia dasaraakek ta kalaggaijat",,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,akrab,True,False,kami akrab sekali dengannya,,maeruk ku paalei kai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,aku,True,True,aku berasal dari Sipora,berasal dari Sipora,aku sibara ka Sipora,aku sibara ka Sipora,False,False,True,0.81,True,True,True,1.0,False,wrong_extraction
54,alam,True,True,alam ini ciptaan Tuhan,mi ciptaan Tuhan.,polak nenek ciptaan tai kamanua,polak nenek ciptaan tai kamanua,False,False,False,0.619,True,True,True,1.0,False,wrong_extraction
54,almari,True,False,almari ini bagus,,lammari neknek maekuk,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,alu,True,False,ambil alu itu untuk penumbuk padi ini,,alah tutudduk nera pasi tudduk buak nera,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,berakibat,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,mengalir,True,False,air sungai ini mengalir ke laut,,oinan neknek moi muenung ka koat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,akhirat,True,False,apakah kamu percaya dengan hari akhirat?,,aileuk flu agaik nenda gogoi ka- lepakat polak?,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,akhlak,True,False,akhlak patut di teladani?,,paraboat nia maeruk ta ului,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,arang,True,False,kayu itu sudah menjadi arang,,loinak nedda aibaliuat sese,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,aren,True,False,gula aren itu dibuat di sini,,gulo paoula nera ara galai senek,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,arloji,True,False,pukul berapa di arlojimu?,,bok-bok pika ka jamnu?,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,arti,True,False,apa arti kata itu?,,katukolobat nga-nga nedda?,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,arus,True,False,sungai itu arusnya deras,,bagat oinan nedda tuloktak nia maroi-rai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,arwah,True,False,semoga arwahnya diterima di sisi Tuhan,,bulek ketcat nia isilok ka bek-bek Tuhan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asah,True,False,asah pisau itu supaya tajam,,asai pisau neknek bulek ima rauru,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asal,True,False,batas asalnya tidak diketahui lagi,,song kabaraijat siboikit tat tuagai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asam,True,True,di sini banyak pohon asam,di sini banvakpohon asamasam,senek maigi loinak rimau,senek maigi loinak rimau,False,False,False,0.567,True,True,True,1.0,False,wrong_extraction
54,asap,True,False,bau asap kemenyan itu tercium sampai ke sini,,butek kujug kemenyan nedda tuping seret senek,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asbak,True,False,masukkan puntung rokok itu ke dalam asbak ini,,bulukakek mung-mungan ubek nedda ka asbak neknek,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asin,True,False,gulai itu terlalu asin,,gulei nedda seget makkaop,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asli,True,False,ini emas asli,,nek-nek emas asli,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,asrama,True,False,ini asrama anak-anak,,nek-nek asrama tatoga,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,atap,True,False,atap rumah kami bocor,,tobat lalep mai malobok,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,atas,True,False,dari atas bukit pemandangan itu dapat kita lihat,,ka batat leleu pemandangan nedda moi ta iccok nia,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,atau,True,False,ini atau itu?,,nek-nek sabba nedda?,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,aum,True,False,aum harimau itu kedengaran sampai ke sini,,singak harimau nedda tu arep teret senek,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,aurat,True,True,kita tidak boleh memperlihatkan aurat kita,kita tidak boleh memperlihatican aurat kita,sita tak moi-moi ta iccok akek aurat ta,sita tak moiauratmoi ta iccok akek aurat ta,False,False,True,0.833,False,False,True,0.806,False,wrong_extraction
54,aus,True,False,sepatu itu telah aus,,sepatu nedda amakatakan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,awak,True,False,"awak sakit, jangan diganggu",,ai aku mabesik bak eenggeu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,awal,True,False,awal tahun ini bukan musim hujan,,panaddat rura nek-nek tak na urat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,awan,True,False,awan sudah menghitam dan sebentar lagi hujan turun,,tanaik rusa ama pusukan ta ailek am uju belek urat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,ayah,True,False,ayah sudah pergi ke ladang,,ukkui ameian nia ka mene,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,ayal,True,False,"tak ayal lagi, dia adalah teman lama saya",,"tak masipatu lek, nia aleiku siburuk",,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,ayam,True,False,ayam kami sedang bertelur,,gouk-gouk mai ai mu attelu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,ayo,True,False,ayo pergi,,katui tutan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bab,True,False,ini bab satu buku itu,,mekne sara buko nedda,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,babad,True,False,ini babad tanah Jawa,,nekne tadde pola Jawa,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,babak,True,False,babak satu cerita itu sudah berakhir,,kateteret sara pumumuan nera atataan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,babi,True,False,di sini banyak rakyat memelihara babi,,sene maigi tai kalaggajat masi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baca,True,False,baca buku itu,,baca buko nedda,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,badai,True,True,kampung itu hancur diserang badai,kampung itu hancur diserang badai,laggai nera katai di serarang rusa,laggai nera katai di serarang rusa,True,True,True,1.0,True,True,True,1.0,False,TP
54,badak,True,True,di daerah ini tidak terdapat badak,di daerah mi tidak terdapat badak,kalagagi nekne tak anai sibara,kalagagi nekne tak anai sibara,False,False,True,0.794,True,True,True,1.0,False,wrong_extraction
54,badan,True,False,badannya gemuk dan besar,,tubunia mamokmok sabbat abeu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,beratur,True,False,buku-buku itu beratur rapi,,buko-buko nedda seget eruk,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,berayun-ayun,True,False,kera itu sedang berayun-ayun di pohon,,siteot nedda ai masituddaiakek loinak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,membabat,True,False,dia membabat hutan itu sesukanya,,nia masitadde loina siobakna lee,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,membacok,True,False,dia membacok musuhnya berkali-kali,,nia masitektek lawa wan nia simareirei,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,mengaso,True,True,lebih baik mengaso kalau sudah lelah,"iebih baik == kalau sudah lelah, maeruk pailek muari",maeruk pailek muari kelek masagongan,"kelek masagongan as.ra.ma n asrama: ini—anakmengaso v muarianak, nekmengaso v muarinek asrama tatoga",False,False,False,0.424,False,False,False,0.214,True,wrong_extraction
54,mengasuh,True,False,saya mengasuh anaknya kalau dia pergi,,aku masiurau toga nia kelek mei nia,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,mengasung,True,False,mengasung itu sudah mati,,pasiubbuk nedda amateiam,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,mengawai,True,True,dia mengawai tangan saya,hujan,ia masirape kabeiku,sangar melebarkan masilioakek lebat,False,False,False,0.0,False,False,False,0.067,False,wrong_extraction
54,mengayak,True,True,adik sedang mengayak tepung,adik sedang == tepung,bagi ai aiyak tapung,bagi ai aiyak tapung,False,False,False,0.517,True,True,True,1.0,False,wrong_extraction
54,badung,True,False,dia anak badung,,nera toga tabut,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bagai,True,False,bagai kucing dan anjing saja,,kekleek maok sabbat jokjok leek,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bagaimana,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bagak,True,False,dia orang bagak kampung kami,,nia sirimanua si magege kalaggai mai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bagi,True,False,bagi kue ini dengan teman-temanmu,,rubei kue nekne kasa aleimu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bahan,True,False,bahan bangunan,,balajet lalep,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bahasa,True,False,bahasa arab itu sulit,,anganga Arab nedda takmalabbei,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baik,True,False,nasibnya selalu baik,,nasibnia sarat simaeruk,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baju,True,False,baju adik sedag dijahit,,leppei bagi aitu jajahit,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bak,True,True,kedua bersaudara itu bak pinang dibelah dua,"kedua bersaudara itu bak p kelek pinang dibelah dua, nedda kelek pinang tusila na ba.kau n bakat:",nedda kelek pinang tusila na,"pohon bak p kelek ban y ak tumbuh di tepi pantai, loinak bakat maigi mutuktuk ka betbet koat",False,False,False,0.526,False,False,False,0.08,True,wrong_extraction
54,bakau,True,False,pohon bakau banyak tumbuh di tepi pantai,,loinak bakat maigi mutuktuk ka betbet koat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bakhil,True,False,orang kaya itu bakhil sekali,,sirimanua tubut sikamayo nenda,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baki,True,True,letakkan minuman itu di atas baki,letakkan minuman itu di aras baki,taroakek lok nenda kapata,taroakek bk nenda kapata,False,False,True,0.818,False,False,False,0.731,False,wrong_extraction
54,bakiak,True,False,sekarang jarang sekali orang main bakiak,,kinegege tubut takmaigi sirimanua masipakai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baling,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baling-baling,True,True,baling-baling itu berputar sesuai arah angin,itu berputar sesuai arah an gin,baling-baling nera muputar ka matat rusa,balingbaling-balingbaling nera muputar ka matat rusa,False,False,False,0.634,False,False,True,0.943,False,wrong_extraction
54,balon,True,False,ayah membelikan adik balon karet untuk mainannya,,ukkui masisakek balon kabagit mainani,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,balut,True,False,balut ;ukamu dengan perban,,tabut lukamu dengan perban,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bambu,True,False,di sini banyak tumbuh bambu yang besar-besar,,senemaigi mutuk-tuk maggeak simabeugat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bandar,True,False,para petani bergotong-royong membersihkan bandar,,petani mugotong royong masilianakek salokat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bandel,True,False,anak bandel itu dihukum gurunya,,tonagera iukum guruniai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bandit,True,False,bandit itu sudah tertangkap,,bandit nenda atu tangkap,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bangau,True,False,setinggi-tinggi bangau terbang surutnya ke kubangan,,sigit buang suiruk mututui tutoilinia ka kabagan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bangga,True,False,saya bangga dengan kemenangan itu,,aku umun kalulut mamanang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bangkai,True,False,bangkai anjing itu terapung di sungai,,jokjok simamatai nena mutebbuk ka oinan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bangkit,True,False,dia bangkit dari duduknya,,atu suruan nia ka udinai,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,banjir,True,True,banjir telah merusak tanaman pangan kita,merusak,eba masih pakataik uremen,masikataik,False,False,False,0.135,False,False,False,0.24,False,wrong_extraction
54,bantah,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bantai,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bantal,True,False,tolong ambilkan bantal itu saya mau tidur,,rob matalak tulunan nera aku merep,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,banteng,True,False,hati-hatilah banteng itu mau menanduk,,pulelek banteng nera iobak masitanduk,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,banting,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bantu,True,False,bantulah kami sekadarnya,,rop kai simemet nia,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bantuan,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,banyak,True,False,uang kami tidak banyak,,bulagat mai tak maigi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bapak,True,False,bapak kami bekerja sebagai nelayan,,ukkui mai musalai sebagai nelayan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,baptis,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
54,bara,True,False,siramlah bara itu supaya tidak berbahaya,,subui boo nera pei tak berbahaya,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
